-1.200000E+00,-1.000000E-01
-1.200000E+00,-5.000000E-02
-1.200000E+00,0.000000E+00
-1.200000E+00,5.000000E-02
-1.200000E+00,1.000000E-01
-1.200000E+00,1.500000E-01
-1.200000E+00,2.000000E-01
-1.200000E+00,2.500000E-01
-1.200000E+00,3.000000E-01
-1.200000E+00,3.500000E-01
-1.200000E+00,4.000000E-01
-1.200000E+00,4.500000E-01
-1.150000E+00,-1.000000E-01
-1.150000E+00,-5.000000E-02
-1.150000E+00,0.000000E+00
-1.150000E+00,5.000000E-02
-1.150000E+00,1.000000E-01
-1.150000E+00,1.500000E-01
-1.150000E+00,2.000000E-01
-1.150000E+00,2.500000E-01
-1.150000E+00,3.000000E-01
-1.150000E+00,3.500000E-01
-1.150000E+00,4.000000E-01
-1.150000E+00,4.500000E-01
-1.100000E+00,-1.000000E-01
-1.100000E+00,-5.000000E-02
-1.100000E+00,0.000000E+00
-1.100000E+00,5.000000E-02
-1.100000E+00,1.000000E-01
-1.100000E+00,1.500000E-01
-1.100000E+00,2.000000E-01
-1.100000E+00,2.500000E-01
-1.100000E+00,3.000000E-01
-1.100000E+00,3.500000E-01
-1.100000E+00,4.000000E-01
-1.100000E+00,4.500000E-01
-1.050000E+00,-1.000000E-01
-1.050000E+00,-5.000000E-02
-1.050000E+00,0.000000E+00
-1.050000E+00,5.000000E-02
-1.050000E+00,1.000000E-01
-1.050000E+00,1.500000E-01
-1.050000E+00,2.000000E-01
-1.050000E+00,2.500000E-01
-1.050000E+00,3.000000E-01
-1.050000E+00,3.500000E-01
-1.050000E+00,4.000000E-01
-1.050000E+00,4.500000E-01
-1.000000E+00,-1.000000E-01
-1.000000E+00,-5.000000E-02
-1.000000E+00,0.000000E+00
-1.000000E+00,5.000000E-02
-1.000000E+00,1.000000E-01
-1.000000E+00,1.500000E-01
-1.000000E+00,2.000000E-01
-1.000000E+00,2.500000E-01
-1.000000E+00,3.000000E-01
-1.000000E+00,3.500000E-01
-1.000000E+00,4.000000E-01
-1.000000E+00,4.500000E-01
-9.500000E-01,-1.000000E-01
-9.500000E-01,-5.000000E-02
-9.500000E-01,0.000000E+00
-9.500000E-01,5.000000E-02
-9.500000E-01,1.000000E-01
-9.500000E-01,1.500000E-01
-9.500000E-01,2.000000E-01
-9.500000E-01,2.500000E-01
-9.500000E-01,3.000000E-01
-9.500000E-01,3.500000E-01
-9.500000E-01,4.000000E-01
-9.500000E-01,4.500000E-01
-9.000000E-01,-1.000000E-01
-9.000000E-01,-5.000000E-02
-9.000000E-01,0.000000E+00
-9.000000E-01,5.000000E-02
-9.000000E-01,1.000000E-01
-9.000000E-01,1.500000E-01
-9.000000E-01,2.000000E-01
-9.000000E-01,2.500000E-01
-9.000000E-01,3.000000E-01
-9.000000E-01,3.500000E-01
-9.000000E-01,4.000000E-01
-9.000000E-01,4.500000E-01
-8.500000E-01,-1.000000E-01
-8.500000E-01,-5.000000E-02
-8.500000E-01,0.000000E+00
-8.500000E-01,5.000000E-02
-8.500000E-01,1.000000E-01
-8.500000E-01,1.500000E-01
-8.500000E-01,2.000000E-01
-8.500000E-01,2.500000E-01
-8.500000E-01,3.000000E-01
-8.500000E-01,3.500000E-01
-8.500000E-01,4.000000E-01
-8.500000E-01,4.500000E-01
-8.000000E-01,-1.000000E-01
-8.000000E-01,-5.000000E-02
-8.000000E-01,0.000000E+00
-8.000000E-01,5.000000E-02
-8.000000E-01,1.000000E-01
-8.000000E-01,1.500000E-01
-8.000000E-01,2.000000E-01
-8.000000E-01,2.500000E-01
-8.000000E-01,3.000000E-01
-8.000000E-01,3.500000E-01
-8.000000E-01,4.000000E-01
-8.000000E-01,4.500000E-01
-7.500000E-01,-1.000000E-01
-7.500000E-01,-5.000000E-02
-7.500000E-01,0.000000E+00
-7.500000E-01,5.000000E-02
-7.500000E-01,1.000000E-01
-7.500000E-01,1.500000E-01
-7.500000E-01,2.000000E-01
-7.500000E-01,2.500000E-01
-7.500000E-01,3.000000E-01
-7.500000E-01,3.500000E-01
-7.500000E-01,4.000000E-01
-7.500000E-01,4.500000E-01
-7.000000E-01,-1.000000E-01
-7.000000E-01,-5.000000E-02
-7.000000E-01,0.000000E+00
-7.000000E-01,5.000000E-02
-7.000000E-01,1.000000E-01
-7.000000E-01,1.500000E-01
-7.000000E-01,2.000000E-01
-7.000000E-01,2.500000E-01
-7.000000E-01,3.000000E-01
-7.000000E-01,3.500000E-01
-7.000000E-01,4.000000E-01
-7.000000E-01,4.500000E-01
-6.500000E-01,-1.000000E-01
-6.500000E-01,-5.000000E-02
-6.500000E-01,0.000000E+00
-6.500000E-01,5.000000E-02
-6.500000E-01,1.000000E-01
-6.500000E-01,1.500000E-01
-6.500000E-01,2.000000E-01
-6.500000E-01,2.500000E-01
-6.500000E-01,3.000000E-01
-6.500000E-01,3.500000E-01
-6.500000E-01,4.000000E-01
-6.500000E-01,4.500000E-01
-6.000000E-01,-1.000000E-01
-6.000000E-01,-5.000000E-02
-6.000000E-01,0.000000E+00
-6.000000E-01,5.000000E-02
-6.000000E-01,1.000000E-01
-6.000000E-01,1.500000E-01
-6.000000E-01,2.000000E-01
-6.000000E-01,2.500000E-01
-6.000000E-01,3.000000E-01
-6.000000E-01,3.500000E-01
-6.000000E-01,4.000000E-01
-6.000000E-01,4.500000E-01
-5.500000E-01,-1.000000E-01
-5.500000E-01,-5.000000E-02
-5.500000E-01,0.000000E+00
-5.500000E-01,5.000000E-02
-5.500000E-01,1.000000E-01
-5.500000E-01,1.500000E-01
-5.500000E-01,2.000000E-01
-5.500000E-01,2.500000E-01
-5.500000E-01,3.000000E-01
-5.500000E-01,3.500000E-01
-5.500000E-01,4.000000E-01
-5.500000E-01,4.500000E-01
-5.000000E-01,-1.000000E-01
-5.000000E-01,-5.000000E-02
-5.000000E-01,0.000000E+00
-5.000000E-01,5.000000E-02
-5.000000E-01,1.000000E-01
-5.000000E-01,1.500000E-01
-5.000000E-01,2.000000E-01
-5.000000E-01,2.500000E-01
-5.000000E-01,3.000000E-01
-5.000000E-01,3.500000E-01
-5.000000E-01,4.000000E-01
-5.000000E-01,4.500000E-01
-4.500000E-01,-1.000000E-01
-4.500000E-01,-5.000000E-02
-4.500000E-01,0.000000E+00
-4.500000E-01,5.000000E-02
-4.500000E-01,1.000000E-01
-4.500000E-01,1.500000E-01
-4.500000E-01,2.000000E-01
-4.500000E-01,2.500000E-01
-4.500000E-01,3.000000E-01
-4.500000E-01,3.500000E-01
-4.500000E-01,4.000000E-01
-4.500000E-01,4.500000E-01
-4.000000E-01,-1.000000E-01
-4.000000E-01,-5.000000E-02
-4.000000E-01,0.000000E+00
-4.000000E-01,5.000000E-02
-4.000000E-01,1.000000E-01
-4.000000E-01,1.500000E-01
-4.000000E-01,2.000000E-01
-4.000000E-01,2.500000E-01
-4.000000E-01,3.000000E-01
-4.000000E-01,3.500000E-01
-4.000000E-01,4.000000E-01
-4.000000E-01,4.500000E-01
-3.500000E-01,-1.000000E-01
-3.500000E-01,-5.000000E-02
-3.500000E-01,0.000000E+00
-3.500000E-01,5.000000E-02
-3.500000E-01,1.000000E-01
-3.500000E-01,1.500000E-01
-3.500000E-01,2.000000E-01
-3.500000E-01,2.500000E-01
-3.500000E-01,3.000000E-01
-3.500000E-01,3.500000E-01
-3.500000E-01,4.000000E-01
-3.500000E-01,4.500000E-01
-3.000000E-01,-1.000000E-01
-3.000000E-01,-5.000000E-02
-3.000000E-01,0.000000E+00
-3.000000E-01,5.000000E-02
-3.000000E-01,1.000000E-01
-3.000000E-01,1.500000E-01
-3.000000E-01,2.000000E-01
-3.000000E-01,2.500000E-01
-3.000000E-01,3.000000E-01
-3.000000E-01,3.500000E-01
-3.000000E-01,4.000000E-01
-3.000000E-01,4.500000E-01
-2.500000E-01,-1.000000E-01
-2.500000E-01,-5.000000E-02
-2.500000E-01,0.000000E+00
-2.500000E-01,5.000000E-02
-2.500000E-01,1.000000E-01
-2.500000E-01,1.500000E-01
-2.500000E-01,2.000000E-01
-2.500000E-01,2.500000E-01
-2.500000E-01,3.000000E-01
-2.500000E-01,3.500000E-01
-2.500000E-01,4.000000E-01
-2.500000E-01,4.500000E-01
-2.000000E-01,-1.000000E-01
-2.000000E-01,-5.000000E-02
-2.000000E-01,0.000000E+00
-2.000000E-01,5.000000E-02
-2.000000E-01,1.000000E-01
-2.000000E-01,1.500000E-01
-2.000000E-01,2.000000E-01
-2.000000E-01,2.500000E-01
-2.000000E-01,3.000000E-01
-2.000000E-01,3.500000E-01
-2.000000E-01,4.000000E-01
-2.000000E-01,4.500000E-01
-1.500000E-01,-1.000000E-01
-1.500000E-01,-5.000000E-02
-1.500000E-01,0.000000E+00
-1.500000E-01,5.000000E-02
-1.500000E-01,1.000000E-01
-1.500000E-01,1.500000E-01
-1.500000E-01,2.000000E-01
-1.500000E-01,2.500000E-01
-1.500000E-01,3.000000E-01
-1.500000E-01,3.500000E-01
-1.500000E-01,4.000000E-01
-1.500000E-01,4.500000E-01
-1.000000E-01,-1.000000E-01
-1.000000E-01,-5.000000E-02
-1.000000E-01,0.000000E+00
-1.000000E-01,5.000000E-02
-1.000000E-01,1.000000E-01
-1.000000E-01,1.500000E-01
-1.000000E-01,2.000000E-01
-1.000000E-01,2.500000E-01
-1.000000E-01,3.000000E-01
-1.000000E-01,3.500000E-01
-1.000000E-01,4.000000E-01
-1.000000E-01,4.500000E-01
-5.000000E-02,-1.000000E-01
-5.000000E-02,-5.000000E-02
-5.000000E-02,0.000000E+00
-5.000000E-02,5.000000E-02
-5.000000E-02,1.000000E-01
-5.000000E-02,1.500000E-01
-5.000000E-02,2.000000E-01
-5.000000E-02,2.500000E-01
-5.000000E-02,3.000000E-01
-5.000000E-02,3.500000E-01
-5.000000E-02,4.000000E-01
-5.000000E-02,4.500000E-01
2.220446E-16,-1.000000E-01
2.220446E-16,-5.000000E-02
2.220446E-16,0.000000E+00
2.220446E-16,5.000000E-02
2.220446E-16,1.000000E-01
2.220446E-16,1.500000E-01
2.220446E-16,2.000000E-01
2.220446E-16,2.500000E-01
2.220446E-16,3.000000E-01
2.220446E-16,3.500000E-01
2.220446E-16,4.000000E-01
2.220446E-16,4.500000E-01
5.000000E-02,-1.000000E-01
5.000000E-02,-5.000000E-02
5.000000E-02,0.000000E+00
5.000000E-02,5.000000E-02
5.000000E-02,1.000000E-01
5.000000E-02,1.500000E-01
5.000000E-02,2.000000E-01
5.000000E-02,2.500000E-01
5.000000E-02,3.000000E-01
5.000000E-02,3.500000E-01
5.000000E-02,4.000000E-01
5.000000E-02,4.500000E-01
1.000000E-01,-1.000000E-01
1.000000E-01,-5.000000E-02
1.000000E-01,0.000000E+00
1.000000E-01,5.000000E-02
1.000000E-01,1.000000E-01
1.000000E-01,1.500000E-01
1.000000E-01,2.000000E-01
1.000000E-01,2.500000E-01
1.000000E-01,3.000000E-01
1.000000E-01,3.500000E-01
1.000000E-01,4.000000E-01
1.000000E-01,4.500000E-01
1.500000E-01,-1.000000E-01
1.500000E-01,-5.000000E-02
1.500000E-01,0.000000E+00
1.500000E-01,5.000000E-02
1.500000E-01,1.000000E-01
1.500000E-01,1.500000E-01
1.500000E-01,2.000000E-01
1.500000E-01,2.500000E-01
1.500000E-01,3.000000E-01
1.500000E-01,3.500000E-01
1.500000E-01,4.000000E-01
1.500000E-01,4.500000E-01
